,"gas_feed temperature, C","gas_feed pressure, kPa","gas_feed mass flow, kg/h","gas_feed actual liquid flow, m3/h","gas_feed actual vapour flow, m3/h",gas_feed Methane mass frac,gas_feed Ethane mass frac,gas_feed Propane mass frac,gas_feed i-Butane mass frac,gas_feed n-Butane mass frac,gas_feed i-Pentane mass frac,gas_feed n-Pentane mass frac,"gas_feed Methane mass flow, kg/h","gas_feed Ethane mass flow, kg/h","gas_feed Propane mass flow, kg/h","gas_feed i-Butane mass flow, kg/h","gas_feed n-Butane mass flow, kg/h","gas_feed i-Pentane mass flow, kg/h","gas_feed n-Pentane mass flow, kg/h","1 temperature, C","1 pressure, kPa","1 mass flow, kg/h","1 Methane mass flow, kg/h","1 Ethane mass flow, kg/h","1 Propane mass flow, kg/h","1 i-Butane mass flow, kg/h","1 n-Butane mass flow, kg/h","1 i-Pentane mass flow, kg/h","1 n-Pentane mass flow, kg/h"
171600,-16.0,4272.0,22275.0,12.42216884124165,340.6182837745831,0.5786493522033223,0.1167788574264012,0.0273311005343692,0.223493631292026,0.0314862002532284,0.0169177866254435,0.0053430716652092,12889.414320329002,2601.249049173087,608.8002644030739,4978.320637029879,701.3551106406627,376.84369708175393,119.01692134253493,-16.0,4272.0,15902.140891032624,12142.043561895893,1952.728418706455,283.9921217388783,1333.0521736379894,144.1300845985845,37.25290403975866,8.94162641506036
147163,-24.0,4772.0,16284.0,16.72274313929434,144.7242968227874,0.46937255118268,0.1174447518113941,0.0986156656969616,0.09424113428278,0.2134924828113188,0.003279446239146,0.0035539679757192,7643.2626234587615,1912.4703384967415,1605.8575002093228,1534.6226306607896,3476.511590099515,53.40250255825347,57.872814516611456,-24.0,4772.0,7988.048705729918,6348.386536094964,903.612990104035,331.56338140999543,152.1723456326064,249.21804577229986,1.7171310600981187,1.3782756559158202
269490,-16.0,3798.0,23913.0,22.758740608822382,291.3755768839497,0.4169384012251908,0.151882926123317,0.07929451276987,0.1721492763038635,0.1671923716524947,0.0037043855001425,0.0088381264251211,9970.247988497988,3631.9764123868795,1896.1696838659013,4116.605644254288,3998.0711833261057,88.5829704649076,211.34611720392087,-16.0,3798.0,12197.27768682918,8762.814263362197,2034.1040452350055,498.00905230891254,523.2672603101043,369.1533872778254,3.586879640929076,6.3427986942038865
509869,-19.0,4085.0,10160.0,8.821687056611397,124.49698909331904,0.4695059542694988,0.1424088702832392,0.0415525683742888,0.1991851711618805,0.1360981395305604,0.0060337619324476,0.0052155344480841,4770.180495378108,1446.8741220777104,422.1740946827742,2023.721339004706,1382.7570976304937,61.30302123366762,52.98982999253446,-19.0,4085.0,5634.112425173243,4240.977702235253,846.3204400829412,119.60131960291169,282.1343069107083,140.5557879960338,2.7568643751614483,1.7660039702311905
403321,-9.0,4639.0,16696.0,14.983831466019108,181.5089002000866,0.4630416617148161,0.0989748358108632,0.0592997875222724,0.1711491956354478,0.1945545260880988,0.009339914621464,0.0036400786070373,7730.943583990569,1652.4838586981718,990.06925247186,2857.5069703294366,3248.282367566898,155.93921451996295,60.77475242309476,-9.0,4639.0,9107.945396659436,6839.5598548236985,1004.6077830618431,321.83762572732985,499.61754678414,429.4550077516847,9.910906433593949,2.956672077142031
293010,-3.0,4257.0,13450.0,16.804360279244097,106.39376696678596,0.3070314255891879,0.1593385107052162,0.0741831317756861,0.1687152747094235,0.2745749017971307,0.0114917119909788,0.0046650434323767,4129.5726741745775,2143.102968985158,997.763122382978,2269.220444841746,3693.032429171408,154.56352627866488,62.74483416546662,-3.0,4257.0,5037.291475823485,3303.298933238068,978.1249404236743,210.64657969008172,242.45493735780772,295.1099322087814,5.835935496298345,1.8202174087715548
75759,-21.0,3803.0,9119.0,8.963013839988601,109.09951264811367,0.4482427627859832,0.0569997643931592,0.0689280099519003,0.2140812897855216,0.2050620346339899,0.0035334817742024,0.003152656675243,4087.5257538453807,519.7808515012188,628.5545227513787,1952.2072815541715,1869.960693827354,32.221820298951684,28.749076221540918,-21.0,3803.0,4324.931810270137,3573.5050853016714,273.57813924986925,141.70372757781374,199.49075997790408,135.06091090633913,0.9677846230783532,0.6254026334611696
345706,-7.0,4894.0,6711.0,7.644826150240204,53.83181774277828,0.3847013681053349,0.1181245127920064,0.113819654441731,0.108364640872995,0.2478313231433762,0.0160646483662494,0.011093852278307,2581.7308813549025,792.7336053471549,763.8437009584568,727.2351048986694,1663.1960096151977,107.80985518589972,74.45084263971827,-7.0,4894.0,2940.8862925430067,2112.6607675956957,389.7717400099627,182.80797054254995,91.09915420572065,156.9809702290621,4.9379075721233825,2.627782387890774
445336,-5.0,4412.0,23702.0,8.360868874554397,430.7449872276779,0.6649294294083473,0.0166593135913747,0.1178833239782467,0.0411518636265862,0.135886301712028,0.0060910255153747,0.0173987421680421,15760.157335836648,394.85905074276315,2794.070544932403,975.3814716773462,3220.7771231784877,144.36948676541115,412.38498686693384,-5.0,4412.0,19327.793010819893,15309.628203346756,343.35231797189243,1871.7620517415223,456.9231006343442,1243.9662858825225,31.28729082553857,70.87376041731493
183378,8.0,4180.0,28275.0,3.618574670807668,564.0002526426265,0.5534346537863226,0.2029070101127973,0.0834148160676074,0.0482910673596914,0.1019710467717205,0.0058366894940779,0.0041447164077826,15648.364835808272,5737.195710939343,2358.553924311599,1365.4299295952744,2883.2313474703974,165.03239544505263,117.19185643005301,8.0,4180.0,26478.7276731404,15499.806598606865,5508.271401597007,2102.0490103322195,1082.5901767096254,2131.912997994646,94.38218350218081,59.71530439784506
160870,7.0,3856.0,25067.0,23.95687701772372,314.2333438679376,0.3675612285393168,0.113064201610298,0.0383439484869252,0.1473300936273652,0.3166231152567565,0.0035985785741569,0.0134788339051811,9213.657315795053,2834.18034176534,961.1677567217539,3693.123456957164,7936.791630141116,90.20556911839101,337.87392950117464,7.0,3856.0,12650.178019725892,8284.45874259625,1857.1814487352963,364.52661906658403,793.7365512003673,1320.9466843633727,7.467020332306601,21.860953431710122
535399,-23.0,4621.0,7344.0,6.379173762267659,79.37615182327517,0.5188240939417346,0.0798882317921146,0.1226547393197174,0.052850917086576,0.2099129250747281,0.0060637150519146,0.0098053777332144,3810.2441459080987,586.6991742812896,900.7764055640046,388.13713508381414,1541.6005217488032,44.53192334126082,72.01069407272655,-23.0,4621.0,4103.861261755358,3342.0691432839703,326.8670462187943,236.63626526583823,50.0931279104689,144.11266169004054,1.8618414647696488,2.2211759214745586
565082,-20.0,4054.0,18078.0,17.921923961205707,196.14173078826727,0.4253680497288915,0.1611722431892578,0.1271652268716684,0.0928757661512351,0.1681049406711642,0.007103345529909,0.0182104278578739,7689.8036029989,2913.6718123754026,2298.892971386021,1679.0081004820283,3039.001117453306,128.4142804896949,329.2081148146444,-20.0,4054.0,9050.48757758806,6593.480927736087,1496.5751639971268,526.1485659366222,182.81808877446338,238.67804439230426,4.419771575627297,8.367015175822422
394505,-13.0,3799.0,16865.0,13.389036675271727,233.5042883585176,0.4337614034294267,0.2159711473873014,0.0416041969130313,0.2038179741348035,0.0882625326940041,0.0106894839056138,0.005893261535819,7315.3860688372815,3642.353400686838,701.6547809382729,3437.390133783461,1488.547613884379,180.27814606817674,99.38985580158743,-13.0,3799.0,10110.409066379743,6645.189853824718,2363.8085166252554,245.7472404488624,633.7901955130077,205.59512445695228,11.491478476471361,4.7866570344734365
261572,-3.0,4746.0,21389.0,19.97881611964885,228.5903871035713,0.4642421414029644,0.0158819928494703,0.0994141531389499,0.2231124044223603,0.1776632894917972,0.0083076204763762,0.0113783982180815,9929.675162468006,339.69994505732024,2126.3693214889995,4772.151218189864,3800.04009894005,177.69169436921055,243.3725594865452,-3.0,4746.0,11185.85104356771,8784.037821134878,209.84587966385482,724.1165419149976,895.9002188943829,546.1101479141507,12.542058871647228,13.298375173796446
201103,-15.0,4088.0,24927.0,23.906091350218617,285.8546377403697,0.4401745269751056,0.093030756092055,0.1045236230971617,0.074399536343951,0.2766780444855074,0.0057383042077386,0.0054552087984806,10972.230433908459,2318.977657106655,2605.4603529429496,1854.5572424456664,6896.753614890244,143.0387089863001,135.9819897197259,-15.0,4088.0,12480.136950458444,9617.436504613446,1290.9537546571144,682.8177145220516,237.48950766620624,641.3751569592495,5.903177485494367,4.161134554877242
105747,-23.0,4583.0,7141.0,6.3188244991078895,77.07559865570548,0.5147453811850858,0.0691947973360844,0.0625585647823563,0.063264061883297,0.2784987121050761,0.0083919691287042,0.0033465135793961,3675.796767042698,494.1200477769787,446.73071111080634,451.76866590862386,1988.7593031423485,59.92705154807668,23.89745347046755,-23.0,4583.0,3844.893011702218,3226.448967548733,272.2123320671967,113.34605285633504,55.2543697141517,174.64114257150126,2.314270758611316,0.6758761856871424
303638,1.0,4655.0,12685.0,4.4710669962529686,198.28221077970508,0.5447743628012385,0.1745740442805394,0.1009164239728849,0.0577987997298718,0.1051945877315205,0.0110996168362805,0.0056421646476642,6910.46279213371,2214.4717516986425,1280.124838096045,733.1777745734238,1334.3933453743375,140.79863956821814,71.57085855562038,1.0,4655.0,10509.438631729372,6679.63473125143,1924.8362447566794,887.708822909527,377.11754433899574,586.1463669138026,38.043003442773994,15.951918116160623
20079,3.0,4344.0,15264.0,8.677087883758283,237.92159369990696,0.5282993943181112,0.0776191064953434,0.0587908724047941,0.2147595588641878,0.0999397319022807,0.0106735661912332,0.0099177698240493,8063.96195487165,1184.7780415449217,897.3838763867772,3278.0899065029625,1525.4800677564126,162.92131434298358,151.3848385942885,3.0,4344.0,10846.637940030772,7650.395703926682,949.6429599410942,510.33291491400774,1224.7974704989197,464.2064492919398,27.117470545292917,20.144970912833063
84921,4.0,3982.0,23037.0,5.231370551096214,455.63663002037913,0.538115604470513,0.2015456222319398,0.0379236803990663,0.1959465873486534,0.0118036837485357,0.0087798610594948,0.0058849607417967,12396.569180187207,4643.006499357198,873.6478253532904,4514.021532750928,271.9214625150169,202.2616592275817,135.57184060877057,4.0,3982.0,20427.902329298053,12180.801546530898,4302.079471332872,704.8094019357005,2957.2111687508573,158.75564935197977,79.1925616081929,45.05252978754474
31949,9.0,3504.0,6001.0,3.261274890805834,111.52917818276612,0.4269861133412732,0.1721707914749241,0.0706081687785266,0.2239262290365651,0.085978112346566,0.0142628083172189,0.0060677767049259,2562.3436661609803,1033.1969196410193,423.71962083993816,1343.7813004484271,515.9546521917425,85.59111271163063,36.41272800626033,9.0,3504.0,4343.510246727895,2453.274106340808,859.4375056812839,261.75417103812856,566.3586085874638,180.1515042471655,16.765219663887148,5.769131169156169
591673,-17.0,4138.0,16480.0,13.500635847263906,216.58531515151392,0.5148610332074742,0.0415244032837274,0.093512690724584,0.1974153135539296,0.1279543693807521,0.0093781510737591,0.0153540387757732,8484.909827259175,684.3221661158275,1541.0891431411444,3253.4043673687597,2108.6880073947946,154.55192969554997,253.03455902474232,-17.0,4138.0,9374.558552029588,7681.845407555232,427.31230813358883,487.3689068075701,515.8040758130927,244.61740656713553,7.957554013931713,9.65289313903583
326534,-7.0,4161.0,23898.0,18.1101533215027,336.2157402522119,0.5043424365595927,0.058650707243288,0.0618227975938692,0.2110242879642672,0.1495944308924625,0.010301113075171,0.0042642266713492,12052.775548901145,1401.6346017000965,1477.4412168982863,5043.0584337700575,3575.0077094680687,246.17600027043656,101.90648899190317,-7.0,4161.0,14459.212224564935,11111.913923767619,973.7995448684559,598.2812028319398,1135.1463334331154,613.4536086979086,20.221798446097136,6.3958125197937985
260189,-25.0,3532.0,28550.0,20.998212330843064,456.1993271997849,0.5227510846752642,0.1093488318361395,0.0751317265942424,0.1708606540965213,0.1021651275706794,0.0047596322366312,0.0149829429905219,14924.543467478794,3121.9091489217826,2145.0107942656205,4878.071674455683,2916.814392142897,135.88750035582075,427.76302237940024,-25.0,3532.0,17404.893452286917,13735.861001457595,1989.0712443637967,658.369273557843,703.8609977063089,298.9211612335959,5.760279587792359,13.049494379977563
475842,-2.0,4095.0,5637.0,3.7983907670196064,82.17167799352944,0.4567591042657365,0.1840680856406753,0.0471805467889712,0.1097348526536368,0.187153822097208,0.0061639550257495,0.0089396335280226,2574.751070745957,1037.5917987564867,265.95674224943065,618.5753644085506,1054.9860951619614,34.74621448014993,50.3927141974634,-2.0,4095.0,3714.2348984782175,2399.985312371936,767.7317818946035,125.79727279467623,176.15483344172372,236.0820583896886,3.9770404025708985,4.506599183017713
69657,2.0,3693.0,5405.0,5.052646929568023,71.836763081966,0.3833243516909393,0.0987291132966082,0.086906682870616,0.1372389944788403,0.2758320293811512,0.0092626620953287,0.008706166186516,2071.868120889527,533.6308573681673,469.7306209156795,741.7767651581319,1490.8721188051222,50.06468862525162,47.05682823811898,2.0,3693.0,2770.700781735184,1870.1987532222372,347.2821605803871,171.29253731296848,148.27111166506515,227.3278035817538,3.6695987492657176,2.6588166235063526
415885,-18.0,4750.0,13519.0,12.478347224675112,137.31247473639715,0.4896738800492689,0.086353724185201,0.0339307391112577,0.2354813513486917,0.1391717433646504,0.0063976932422002,0.0089908686987298,6619.901184386066,1167.4159972597324,458.70966204509284,3183.472388882963,1881.4627985467089,86.49041494130451,121.54755393812817,-18.0,4750.0,7165.509467081697,5756.605969426477,650.530141146341,124.45758253078112,435.7604540711667,189.93078801177026,4.004143229281513,4.220388665877316
85755,3.0,4783.0,18970.0,15.032422226210237,234.3297143037011,0.5021694720107078,0.0309527999919385,0.0190872018529551,0.1362744166392161,0.3018963068386364,0.0058552383650173,0.0037645643015286,9526.154884043128,587.1746158470734,362.0842191505583,2585.1256836459297,5726.972940728932,111.07387178437818,71.41378479999754,3.0,4783.0,11188.176337565244,8734.602391444272,414.24626148945777,159.03809015610736,679.4316254067198,1182.9840310778245,11.873803029970167,6.0001349608879195
167391,-2.0,4407.0,5778.0,5.173634002859654,65.34061317097381,0.4123644897346084,0.1535025095296652,0.073034011854487,0.1966163816383121,0.1477730034849941,0.0061313927543291,0.0105782110036038,2382.642021686567,886.9375000624055,421.9905204952259,1136.0494531061674,853.8324141362958,35.42718733451354,61.12090317882276,-2.0,4407.0,3212.7987211650784,2119.7752637174835,564.3341428422295,153.19688780367605,233.1923906539399,135.68091032497364,2.819993728330089,3.7991320944453855
312460,-14.0,3928.0,28783.0,12.80314115719743,510.02618467997655,0.5655930094578582,0.1821023284780553,0.0481275831749744,0.0681663417394517,0.1159019757993271,0.0077819029789195,0.0123268583714136,16279.463591225533,5241.451320583866,1385.2562265252882,1962.0318142866383,3336.006569432032,223.98651344223998,354.8039645043977,-14.0,3928.0,22183.80995500832,15608.747296554953,4233.643123430071,756.2886864704502,654.1820962848988,867.0980283914722,28.910195646548015,34.94052822992314
367611,-7.0,4442.0,16247.000000000002,8.309389421128763,241.48031409753747,0.5324864099021892,0.1714298336210613,0.066745826253367,0.1371240242227423,0.07017557845049,0.0118300595428721,0.0102082680072778,8651.306701680869,2785.220506841383,1084.4194391384538,2227.8540215468947,1140.1426230851112,192.20297739304303,165.85373031424243,-7.0,4442.0,12131.476124788673,8195.43343417317,2201.234177372507,591.2863502658906,776.46336468825,318.9083463290216,28.656812023381022,19.493639936450204
345538,-10.0,4758.0,13406.0,4.209991566452746,208.3874449341062,0.6177762395860608,0.1462745411996271,0.0616386454825967,0.1503526613189868,0.0126382553054231,0.0040696314322564,0.007250025675049,8281.90826789073,1960.956499322201,826.3276813396914,2015.6277776423372,169.42845062450206,54.557478980829295,97.1938441997069,-10.0,4758.0,11360.390770155624,8017.912828911656,1699.956328997801,560.137027947879,981.1681652478111,69.28795967166106,13.083396249388384,18.84506312942235
421802,-16.0,4841.0,5627.0,3.0261678275779857,74.09580496975029,0.5801284669127351,0.1523257358387083,0.0642370265029981,0.0796962964356264,0.1001051190105954,0.008413795186007,0.0150935601133295,3264.3828833179605,857.1369155644115,361.46174813237036,448.4510600432697,563.2915046726204,47.344425511661385,84.93146275770509,-16.0,4841.0,4136.353646982959,3056.5753311916988,639.9391678658967,172.43542366345136,128.5739416868143,125.95639924223624,5.398453730982799,7.474929601877996
290426,7.0,3811.0,10841.0,10.467623650382391,136.09557122757369,0.3638465719920353,0.1112632630105063,0.0283406952452698,0.1816023671118164,0.2925810842174355,0.0083152721094271,0.0140507463135093,3944.4606869656545,1206.205034296899,307.2414771539699,1968.7512618592016,3171.871534001218,90.14586493829918,152.32414078475432,7.0,3811.0,5400.688921841504,3543.720699511963,787.3017690913584,115.46639661478378,417.23240662362923,519.9937823940721,7.316969677187014,9.656897928509391
15323,-6.0,4405.0,11803.0,12.328273036975917,117.051894354913,0.3981262317150633,0.0938051480036968,0.1066681577325658,0.0796183825151516,0.3037672086461354,0.0105732554753701,0.0074416159120169,4699.0839129328915,1107.1821618876334,1259.004265717474,939.7357688263344,3585.3643636503357,124.79613437579329,87.83339260953547,-6.0,4405.0,5504.365317297932,4033.2907783535516,606.9271058196697,343.29715797015695,132.77540723015636,378.5201305527037,6.21811118432142,3.336626187370345
317947,-13.0,4899.0,19416.0,23.494957300638102,140.95991840257648,0.3821048224762243,0.1063475141120399,0.0800748617995844,0.1582856696098492,0.2516146774546787,0.0122461578005222,0.0093262967471011,7418.947233198371,2064.8433339993667,1554.7335167007307,3073.2745611448318,4885.350577460042,237.77139985493903,181.07937764171496,-13.0,4899.0,7678.667737242435,5853.044345882129,888.4309893582874,296.0706761752459,289.5442995420001,339.43395471982154,7.699863006385624,4.443608558561747
105805,-17.0,4735.0,26268.0,26.33327197622463,250.0908166037306,0.4669125068776528,0.0497427352875019,0.0558828614856254,0.1553214797599302,0.2599910334085545,0.0030693377940444,0.0090800453866906,12264.857730662183,1306.6421705321,1467.931005504408,4079.9846303338463,6829.44446557591,80.6253651739583,238.51463221758868,-17.0,4735.0,12595.346327613275,10486.030118782883,679.821392240608,352.49688821642707,480.7361858440202,586.256117946354,3.124117822268165,6.881506760710393
395472,9.0,4189.0,13585.0,4.616435524812906,244.5993672727793,0.5094256635756127,0.2017250079478142,0.0361191591335292,0.0857645844761422,0.1417143886898032,0.0096457026111548,0.0156054935659433,6920.547639674698,2740.4342329710557,490.67877682899416,1165.1118801083917,1925.1899703509766,131.03686997253794,212.00063009333974,9.0,4189.0,11255.081971404372,6735.538490784209,2447.3179400324666,362.5960882452957,662.3114025155483,950.59837870718,41.12852206807886,55.59114905159233
4522,-1.0,3931.0,13804.0,10.87992743187606,199.7718681437992,0.4532269456018756,0.1046829297365007,0.0343773047709474,0.1147802808494812,0.2778061445811383,0.0083874164914659,0.0067389779685906,6256.344757088291,1445.0431620826557,474.5443150581579,1584.4269968462386,3834.836019798033,115.77989724819527,93.02485187842464,-1.0,3931.0,8093.572194657287,5776.939390396513,1017.454564318934,199.4720007661084,378.6033891504889,704.2979826823123,10.38084864771316,6.4240186952141425
252309,-1.0,3798.0,22535.0,23.470971234278565,258.4853877871212,0.3588942743401162,0.1072244854668496,0.0640355961673829,0.234873402064176,0.2119355774987547,0.0089322005306997,0.0141044639320207,8087.682472254519,2416.3037799954554,1443.0421596319736,5292.872115516207,4775.968238934437,201.28713895931776,317.84409470808646,-1.0,3798.0,10355.592464811509,7084.965197589973,1413.427283495653,434.7638554754402,832.4844514762013,565.2883841901635,11.16366730496526,13.499625279110488
156327,-1.0,3739.0,24935.0,16.39797083303105,421.6242373771834,0.4822854817738261,0.1255615584531797,0.0408085064057599,0.0452683587145184,0.286050002358497,0.0081854134711403,0.0118406788230783,12025.788488030354,3130.8774600300358,1017.5601072276231,1128.7665245465162,7132.656808809123,204.10328490288336,295.2473264534574,-1.0,3739.0,16253.577464938617,11349.498617998644,2391.6430029545527,501.08950111681116,331.5727591162046,1630.5870367816447,23.241060802922497,25.94548616783106
453939,-25.0,3883.0,10048.0,8.969094630738013,126.45593291061962,0.4855318347032703,0.0929364050902247,0.0798261557926335,0.1590276787380527,0.168562872209081,0.0084655914928129,0.0056494619739244,4878.62387509846,933.8249983465778,802.0932134043813,1597.9101159599536,1693.7197399568458,85.06226331978401,56.76579391399237,-25.0,3883.0,5328.846369849892,4316.935954046815,511.37595480003495,191.8071173409625,174.29339609014772,130.3982339270212,2.7241625252813675,1.3115511196296936
76240,-16.0,3718.0,21695.0,25.37563587164024,211.7489499283152,0.3601415536336605,0.0556625222673505,0.097120721217496,0.1987577031641703,0.2632664902747638,0.0100399767873766,0.0150110326551822,7813.271006082265,1207.598420590169,2107.0340468135755,4312.048370146675,5711.566506511001,217.81729640213536,325.66435345417784,-16.0,3718.0,8104.211379558706,6495.279425870064,543.5729727978984,380.49786312877404,347.89429744684026,326.0786828423123,5.206702016753059,5.681435456060885
600068,3.0,4313.0,27049.0,14.878003562045247,420.62051805828366,0.5138295283009345,0.0945023766747046,0.1053159387157133,0.1879278393354187,0.0747961625244681,0.0095372715531422,0.0140908828956184,13898.574911011978,2556.1947866740848,2848.690826321329,5083.260126183741,2023.1614001243374,257.9736582409434,381.1442914435821,3.0,4313.0,19585.66196757524,13193.966167038148,2059.501322481559,1645.6125777124178,1952.2137997315149,636.1303913898324,44.93294556163256,53.30476366012558
356680,9.0,3522.0,29815.000000000004,24.073725941079616,455.8677327798868,0.370279194573392,0.1519886809278448,0.055841546680028,0.2103735739222076,0.192258404530891,0.0069319949675671,0.0123266043980692,11039.874186205683,4531.542521863693,1664.915714265035,6272.2881064906205,5732.184331088516,206.6774299580131,367.51771012843324,9.0,3522.0,17452.116552994634,10228.812489983764,3316.1015648030075,780.6323873852461,1779.1942827240237,1289.6697470886434,23.974422373406163,33.73165863653804
371759,-9.0,4385.0,12816.0,10.608901819634529,161.02633375676322,0.4970786790988795,0.052890305340481,0.060124555912018,0.0917652411338001,0.2842519663496436,0.0096634286548922,0.0042258235102851,6370.56035133124,677.8421532436046,770.5563085684227,1176.063330370782,3642.9732007370326,123.84650164109843,54.15815410781384,-9.0,4385.0,7241.518451792141,5779.231733845708,439.6616786117307,272.4871964578096,222.54775124506486,516.5985932662245,8.259206726822935,2.732291638777189
407715,6.0,3741.0,19611.0,4.23866809126608,437.6418701777614,0.5773673662460159,0.1132007088741483,0.1242937116438351,0.0607171219345074,0.1076323660634599,0.0051680826079055,0.0116206426301277,11322.751419450618,2219.9791017309226,2437.52397904725,1190.7234782576247,2110.778330870512,101.35126802363477,227.89242261943434,6.0,3741.0,17427.836055405744,11159.865305975212,2076.5589583434157,2004.032930459666,801.862171625181,1266.9719448320493,40.86746637672185,77.67727779349039
359693,-14.0,3557.0,28894.000000000004,17.388375003456808,511.1773934171286,0.5113286652500283,0.1543094419753671,0.0656299823942544,0.201456624459485,0.0516036760136741,0.0064990072141996,0.0091726026929914,14774.33045373432,4458.6170164362575,1896.3127112995867,5820.88770713236,1491.0366147390996,187.78231444708328,265.03318221129354,-14.0,3557.0,19885.63409311044,13939.53402289428,3325.4418741283876,853.4690244559915,1451.8227265633225,281.5175571566647,16.4163229692353,17.43256494254635
89985,-1.0,4716.0,15261.0,10.396307403255468,204.01323771625653,0.5326168155129902,0.0537865077568196,0.0685430182971042,0.0894077567918637,0.2385032211161316,0.0093748363977717,0.0077678441273189,8128.265221543744,820.8358948768239,1046.0350022321072,1364.451776400632,3639.797657453284,143.06937826639393,118.54506922701373,-1.0,4716.0,9924.13278438174,7561.6991419615415,606.2733536264983,497.91979446688845,396.29333766846395,833.8079037301601,17.057909685212564,11.081343242975475
481738,-6.0,4242.0,10620.0,9.8953246202652,120.74815186670756,0.4121583473948861,0.1506089687265945,0.0343622550110302,0.1561266757179873,0.2300183947753114,0.0075809338408976,0.0091444245332925,4377.121649333691,1599.4672478764335,364.9271482171407,1658.065296125025,2442.7953525138073,80.5095173903325,97.11378854356636,-6.0,4242.0,5573.9480501699945,3873.293113434032,970.2621263000743,117.63919968544673,285.5057284897257,317.6426922638978,4.993828945062537,4.611361051754272
71863,-4.0,4472.0,10031.0,8.218141538689249,119.07196218108844,0.4438410214826051,0.1449775783232658,0.0997222343760834,0.183259068892396,0.1098104004098465,0.0073176710288056,0.0110720254869974,4452.169286492012,1454.2700881606793,1000.3137330264925,1838.2717200596242,1101.5081265111703,73.40355808994897,111.06348766007092,-4.0,4472.0,5983.89225610696,4011.9648626032517,964.0967281921086,389.8451349794849,411.96375806278,191.93352535675263,6.456400081944357,7.631846830636763
218622,-6.0,4335.0,16076.0,8.379336380021968,244.42055282345012,0.523987302179731,0.174561122484408,0.0313139220886449,0.2257207518965877,0.0212832182920301,0.0131245691200964,0.0100091139385016,8423.619869841355,2806.244605059343,503.4026114970554,3628.6868074895438,342.1490172626759,210.99057317466975,160.9065156753517,-6.0,4335.0,11902.307939780252,7983.574945370444,2223.999998705777,276.04611127745545,1271.5669684719276,96.45431440335443,31.6202164449619,19.04538510632943
144330,-12.0,4308.0,15852.0,12.004233632600933,205.48269923006816,0.4903196165662004,0.1402331431211597,0.0420791555785831,0.1994331948001055,0.102356230423178,0.0099979829028707,0.0155806766079023,7772.546561807409,2222.9757847566234,667.0387742316992,3161.415003971272,1622.5509646682176,158.48802497630635,246.98488558846725,-12.0,4308.0,9747.15929533414,7089.3191129472,1482.983809069155,250.3709483981591,647.2702694079541,251.6435202771357,11.69604031010176,13.875594924431605
504552,4.0,3840.0,12993.0,6.748333417669692,222.4216572008683,0.4603384893451412,0.166051022645595,0.1016927657091372,0.2259793821852284,0.0255865047157092,0.0079872652244309,0.0123645701747577,5981.17799206142,2157.5009372342156,1321.2941048588195,2936.1501127326724,332.44545577120965,103.77853706103068,160.65286028062678,4.0,3840.0,9632.886369902852,5709.7802431779255,1774.8288577257795,796.8943009829093,1195.9395997320835,111.70715115540541,19.45500828760475,24.281208841138977
545500,-1.0,3559.0,27706.0,0.7179236971910904,758.7521526715448,0.7023061420045036,0.1205053518331651,0.0712041610199152,0.0491728766665159,0.0262096090376119,0.0171468529690267,0.0134550064692613,19458.093970376776,3338.7212778896724,1972.7824852177705,1362.3837209224896,726.1634279960754,475.07070835985377,372.7844092373536,-1.0,3559.0,27313.18463255611,19430.836689822205,3314.0379570142436,1923.9777347304287,1284.890544236219,669.3135525975603,395.9968312626104,294.13132289282544
217436,-13.0,4589.0,9938.0,7.909476228039883,117.57157673712588,0.5000116285092767,0.1159352786843781,0.0550258008236852,0.1726232244610458,0.1386409749697933,0.0069836340065198,0.0107794585453007,4969.115564125192,1152.1647995653495,546.8464085857836,1715.5296046938731,1377.8140092498058,69.40335475679377,107.12625902319834,-13.0,4589.0,5942.345967396161,4477.4607431725,738.3296578804473,192.17198894392877,326.17728430243676,197.85298537433837,4.760075664699629,5.59323205780829
604629,-12.0,4559.0,19611.0,13.808124075163336,246.9098018057604,0.5050458772897838,0.1590171395373172,0.0922566815617679,0.0378260689531937,0.1880767677492719,0.0095894403339857,0.0081880245746793,9904.45469952995,3118.4851234663274,1809.2457821078303,741.8070382410817,3688.373492330971,188.05851438979354,160.57534993403573,-12.0,4559.0,12747.96493610606,9065.83459535853,2129.3322994587866,721.814105087153,167.49470352665264,637.0225693199424,15.995288604732282,10.471374750261052
252547,-5.0,3850.0,6995.0,3.8831904340205208,117.03833590082384,0.4871214755679164,0.1770520872254776,0.0972532800789778,0.1264835952390033,0.0945970756787711,0.0097432986185795,0.0077491875912742,3407.4147215975754,1238.479350142216,680.2866941524496,884.752748696828,661.7065443730038,68.1543738369636,54.20556720096303,-5.0,3850.0,5036.175509420539,3230.434180697225,971.8861530290541,359.01838811682865,288.99886375068,171.17002703917396,9.051535475469539,5.616361312106978
288595,8.0,3737.0,23420.0,22.23794253870404,301.8099947381366,0.3571862750279679,0.1117228984375403,0.0884613964212424,0.1358647202792136,0.2892740493046405,0.0126529415095153,0.0048377190198796,8365.302561155007,2616.550281407194,2071.765904185497,3181.9517489391824,6774.798234714681,296.33189015284836,113.29937944558023,8.0,3737.0,11981.11385572973,7538.089265938171,1732.740081227388,803.6483997283487,705.4984908947254,1167.9086411176856,25.564799893041553,7.6641769303694565
