,"gas_feed temperature, C","gas_feed pressure, kPa","gas_feed mass flow, kg/h","gas_feed actual liquid flow, m3/h","gas_feed actual vapour flow, m3/h",gas_feed Methane mass frac,gas_feed Ethane mass frac,gas_feed Propane mass frac,gas_feed i-Butane mass frac,gas_feed n-Butane mass frac,gas_feed i-Pentane mass frac,gas_feed n-Pentane mass frac,"gas_feed Methane mass flow, kg/h","gas_feed Ethane mass flow, kg/h","gas_feed Propane mass flow, kg/h","gas_feed i-Butane mass flow, kg/h","gas_feed n-Butane mass flow, kg/h","gas_feed i-Pentane mass flow, kg/h","gas_feed n-Pentane mass flow, kg/h","1 actual vapour flow, m3/h","1 mass flow, kg/h"
402289,-11.0,3776.0,22771.0,18.5887138822732,321.6363695590363,0.4487298758387535,0.1333122284488923,0.09279457417871,0.1435046665802141,0.155549581347308,0.012626971365325,0.0134821022407967,10218.028002724257,3035.6527540097263,2113.0252486234053,3267.744762698055,3542.0195168595505,287.5287649598156,307.00095012518165,321.6363695590363,13134.461076741689
590881,-8.0,3655.0,18738.0,14.697476443762303,284.30532030984915,0.4541870495927335,0.1010255502839302,0.1124225198414716,0.2776940343977851,0.036083592759822,0.0149324187654102,0.0036548343588471,8510.55693526864,1893.0167612202843,2106.573176789495,5203.430816545698,676.1343611335446,279.8036628262563,68.48428621607697,284.30532030984915,11171.501574078038
41768,-20.0,4612.0,10947.0,15.815350966118087,58.98088572852751,0.3157552717419893,0.168364030773797,0.0930960803411847,0.1366649743780434,0.2748272971217363,0.0079616782244988,0.0033306674187502,3456.572959759557,1843.0810448807558,1019.122791494949,1496.071474516441,3008.5344215916475,87.15649152358836,36.46081623305844,58.98088572852751,3167.648766072015
156472,-5.0,4726.0,17570.0,17.916055007008985,164.90573582161363,0.4010003263192349,0.1428428805638283,0.1026931766847235,0.0772294466216709,0.2548546444811984,0.014508664579605,0.0068708607497389,7045.5757334289565,2509.7494115064633,1804.319114350592,1356.9213771427578,4477.796103534655,254.91723666365985,120.72102337291247,164.90573582161363,8728.389884517659
91114,-1.0,3810.0,11863.0,5.417139596200139,224.2991762808577,0.5462264906724373,0.087534143977356,0.102188237462212,0.1989540312040087,0.0489083996242397,0.0116945052975386,0.0044941917622073,6479.884858847124,1038.4175500033741,1212.259061014221,2360.1916721731554,580.2003447423556,138.7319163447004,53.3145968750652,224.2991762808577,9083.911872616329
351357,-21.0,3961.0,8385.0,8.296062483971067,94.99497434028504,0.4467385067883739,0.0706647636927133,0.0930253006249472,0.1318227216221978,0.2374043553834723,0.0108593426266253,0.0094850092616702,3745.902379420515,592.5240435634009,780.0171457401823,1105.3335208021285,1990.6355198904153,91.05558792425313,79.53180265910463,94.99497434028504,3988.505510152346
296257,-5.0,4660.0,18277.0,14.416070409186773,217.3578014537451,0.4751771685495144,0.1357489833753248,0.0178414925278715,0.1444212413839452,0.2125362428010375,0.0095157493769487,0.0047591219853577,8684.813109579474,2481.0841691508112,326.0889589319074,2639.587028774366,3884.5249096745624,173.9193513624914,86.98247252638268,217.3578014537451,10992.478403028386
243544,-13.0,4516.0,6756.0,8.487386159494065,49.9292119536741,0.3483429237607324,0.1498697744725015,0.0922105457202194,0.2225472664312629,0.1722325098956391,0.0081680962689977,0.0066288834506467,2353.404792927508,1012.5201963362201,622.9744468858023,1503.5293320096123,1163.6028368549378,55.183658393348466,44.784736592569104,49.9292119536741,2563.4314740995933
566133,-22.0,4402.0,6726.0,3.8692207704625576,93.81467133681146,0.5669690781702442,0.1880444234247984,0.0217445764747521,0.0717293346147049,0.1316139580259831,0.0096597686728743,0.0102388606166428,3813.4340197730626,1264.786791955194,146.25402136918262,482.45150461850517,885.2354816827624,64.97160409375255,68.86657650753948,93.81467133681146,4778.584983159491
126278,5.0,3736.0,15357.0,3.766831994671696,351.6759156347092,0.6172229012083251,0.0619666527910979,0.1210156980022291,0.0451118709751947,0.1271232267646828,0.0072972232667348,0.0202624269917352,9478.692093856249,951.6218869128904,1858.4380742202322,692.7830025660651,1952.2313934252336,112.06345770724633,311.1700913120775,351.6759156347092,13369.742550521163
155866,-6.0,4317.0,26462.0,14.211761285307496,381.4180939112114,0.4774258606952338,0.2359389363368537,0.1132700370323071,0.0785707753484488,0.082724681092192,0.0062777360077189,0.0057919734872455,12633.643125717277,6243.416133345822,2997.3517199489106,2079.139857270652,2189.0605110615847,166.12145023625754,153.26720241949042,381.4180939112114,19680.16925232228
243178,9.0,3663.0,18756.0,5.983057161194265,411.295689651253,0.5569507138672074,0.0871935192007319,0.0893170729839976,0.135122835830915,0.0996190006506658,0.0168206095528412,0.0149762479136408,10446.167589293342,1635.4016461289275,1675.2310208878591,2534.3639088446416,1868.4539762038878,315.4873527730895,280.8945058682468,411.295689651253,15633.63033511038
550930,-4.0,4710.0,24904.0,4.211081318442258,430.8273893354621,0.6276037522664314,0.1877006777089342,0.0246998056293341,0.0880276533295796,0.0606974323476494,0.0037546015186636,0.0075160771994072,15629.843846443207,4674.4976776632975,615.1239593929364,2192.2406785198505,1511.6088551858606,93.50459622079829,187.18038657403693,430.8273893354621,22818.500278107727
255805,-9.0,4543.0,9496.0,6.646087836215513,126.3428673089164,0.5295326399537517,0.0992732729216439,0.0403661903449855,0.0286092558982255,0.282916172042135,0.0081855664322348,0.0111169024070234,5028.441949000826,942.6989996639304,383.3173435159823,271.67349400954936,2686.571969712114,77.73013884050167,105.56610525709421,126.3428673089164,6036.284850056983
5513,-15.0,3782.0,12906.0,7.138892584900002,221.8200601923616,0.5395165241533685,0.1555588073747792,0.0533733726937334,0.1783865485373457,0.0479264839076584,0.0138050109244592,0.0114332524086553,6963.000260723374,2007.6419679789003,688.8367479853232,2302.2567954229835,618.5392013122392,178.16747099107045,147.5575555861053,221.8200601923616,9217.05876561168
304839,-20.0,4848.0,25711.0,28.7820107664526,205.1408208752437,0.4165031509400091,0.2473479272491469,0.1164132179665298,0.1530755972743702,0.0291293265281195,0.0192417391922475,0.0182890408495766,10708.712513818575,6359.562557502816,2993.1002471374477,3935.726681521332,748.9441143644805,494.72435637187544,470.22952928346393,205.1408208752437,12609.772154541064
507599,-17.0,4589.0,26915.0,28.844134909410087,246.28438513983733,0.4433104603152148,0.0189649494269752,0.0594040541387328,0.2454536441305942,0.2113774643528694,0.0171682058753836,0.0043212217602297,11931.701039384006,510.4416138270375,1598.8601171439934,6606.3848317749425,5689.22445305748,462.08226113594964,116.30568367658236,246.28438513983733,11743.73621696407
248380,-9.0,4593.0,11200.0,13.619435648219277,85.8314804084528,0.3472478459032887,0.1645697981010604,0.0498959415083554,0.2373618189537486,0.1766365301077908,0.0116269408162442,0.0126611246095116,3889.1758741168337,1843.1817387318765,558.8345448935804,2658.4523722819845,1978.3291372072567,130.22173714193502,141.80459562652993,85.8314804084528,4470.279054246741
86159,-18.0,4038.0,15540.0,13.132511472248348,194.2304019447689,0.4572612689292756,0.184504338530509,0.0313086486153982,0.1195649602379503,0.1813457502956052,0.0153586234633587,0.0106564099279026,7105.840119160943,2867.1974207641097,486.536399483288,1858.0394820977476,2818.112959593705,238.6730086205942,165.6006102796064,194.2304019447689,8806.512795441799
151425,-20.0,4666.0,5625.0,5.050503256658686,59.37487985306206,0.5048744520392935,0.0703247804004837,0.0967977341913773,0.2344544513186127,0.0696204252293943,0.0073612777135338,0.0165668791073047,2839.918792721026,395.57688975272083,544.4872548264973,1318.8062886671964,391.6148919153429,41.40718713862763,93.18869497858894,59.37487985306206,3075.056581793849
268950,-12.0,4131.0,11677.0,11.92886389038286,126.27748301684038,0.4234655254876784,0.0506041749508491,0.124567775033454,0.1033711411211572,0.2799766343740767,0.0063240623858209,0.0116906866469635,4944.806941119621,590.9049509010649,1454.5779090656422,1207.0648148717526,3269.287159586094,73.84607647923065,136.5121479765928,126.27748301684038,5422.12517885214
417871,-14.0,4705.0,19105.0,13.8053763314693,224.7254584816284,0.502093683335368,0.1774087669572593,0.1014847181650457,0.1459736245364277,0.0599410862675381,0.0091238696808645,0.0039742510574964,9592.499820122204,3389.394492718439,1938.8655405431982,2788.8260967684514,1145.1744531413153,174.31153025291627,75.92806645346872,224.7254584816284,12522.484041008933
612550,-15.0,4479.0,23138.0,28.10755287766639,179.98265513877428,0.36147313659773,0.165520333252547,0.0715948039746436,0.1884242720509674,0.2012759738759691,0.0080409893379042,0.0036704909102382,8363.765434598277,3829.8094707974324,1656.5605743653036,4359.760806715284,4657.123483542173,186.05241130042737,84.92781868109148,179.98265513877428,9213.46181128748
318196,-20.0,4481.0,7443.0,5.773452282803125,88.27383399553544,0.5066705398823247,0.1735395518837503,0.0352352326121235,0.1812476179826001,0.0880754184154827,0.0073714902376177,0.0078601489861007,3771.1488283441427,1291.6548846707535,262.25583633203524,1349.0260206444927,655.5453392664377,54.866001838588545,58.503088903547514,88.27383399553544,4582.854231072383
230752,5.0,4172.0,27848.0,22.254798068949405,369.6319973744024,0.4228708279084773,0.1213174004744436,0.0854198089181119,0.1323609890358744,0.2247169072532817,0.0092937319413155,0.0040203344684954,11776.106815595276,3378.4469684123055,2378.7708387515804,3685.9888226710304,6257.916433189389,258.81184710175404,111.9582742786599,369.6319973744024,16604.745401201442
531019,2.0,4398.0,19144.0,12.252250115342544,272.363286909519,0.4826891137001126,0.1360771456662464,0.0877312852269232,0.0412433775969689,0.2387931662962277,0.008603543908495,0.004862367605026,9240.600392674954,2605.0608766346213,1679.5277243842177,789.5632207163727,4571.456375574983,164.70624458422827,93.08516543061775,272.363286909519,12974.227205071733
5494,-18.0,4884.0,13294.0,13.45527892052351,121.18437355235478,0.4736794542196293,0.0355434065046122,0.0280905321864357,0.1679972444193621,0.2747042043740563,0.0141840999530999,0.0058010583428042,6297.094664395752,472.51404607231456,373.4355348864762,2233.3553673109996,3651.9176929487044,188.56342477651006,77.11926960923904,121.18437355235478,6245.906981653805
571477,-18.0,4881.0,29388.000000000004,28.386928906894404,275.0577474887457,0.470257722898821,0.1181388574069066,0.0761058810968305,0.0572270670002233,0.2583989682525385,0.0129666124292456,0.0069048909154342,13819.933960550554,3471.8647414741718,2236.5996336736553,1681.7890450025625,7593.828879005602,381.06280607066975,202.9209342227803,275.0577474887457,15155.284044168422
313313,4.0,4032.0,10009.0,7.6072004626163485,139.1618695152447,0.4081163397459434,0.1971168167182531,0.027174647966562,0.0525019292980737,0.2926681622800846,0.0076169334408249,0.0148051705502582,4084.836444517148,1972.9422185329952,271.99105149731906,525.4918103444197,2929.3156362613663,76.23788680921642,148.18495203753432,139.16186951524472,6125.772383872363
351882,0.0,4072.0,26252.0,21.28763852896613,364.0987960396329,0.4604003649523157,0.0709252921601477,0.0437183247079642,0.1624898928043862,0.2392027723269851,0.018040597471421,0.0052227555767796,12086.43038072819,1861.9307697881975,1147.6934602334761,4265.684665900746,6279.551179128013,473.6017648197441,137.10777940161805,364.0987960396329,15097.00764536934
137465,9.0,4355.0,15462.0,9.005022868409862,238.7379960390723,0.5004210469372655,0.0876349277606533,0.0652501015344086,0.1440013004462097,0.1759385570482781,0.0149178004801017,0.0118362657930829,7737.510227743999,1355.0112530352214,1008.8970699250259,2226.5481074992945,2720.361969080476,230.6590310233325,183.0123416926478,238.7379960390723,10882.663009345968
483562,-12.0,4584.0,10335.0,10.320521263946404,104.765043339856,0.459801644113598,0.0135007529131359,0.0867365312506341,0.1777605986175168,0.2377218069701115,0.0147296693024209,0.0097489968325825,4752.049991914035,139.53028135725953,896.4220504753034,1837.1557867120362,2456.8548750361024,152.23113224052,100.75588226474014,104.765043339856,4924.612638626897
293823,-23.0,4858.0,10983.0,8.568603841674209,116.86735531502828,0.5262054005708448,0.182869733087817,0.0474490806041944,0.1796031574184636,0.0335111067113666,0.0133721317599485,0.0169893898473648,5779.313914469588,2008.4582785034943,521.1332522758671,1972.5814779269858,368.0524850109394,146.86612311951438,186.5944686936076,116.86735531502828,6880.18634174227
339109,10.0,4472.0,27294.0,30.227458030315656,249.12717439151177,0.3205313609776991,0.1602243653353286,0.0374367433082433,0.205419767783873,0.2596712434504913,0.0049016555563162,0.0118148635880484,8748.582966525319,4373.163827462459,1021.7984718551926,5606.7271418930295,7087.466918737709,133.78578675409437,322.47488677219303,249.12717439151177,12411.717251218242
354640,10.0,3875.0,18415.0,5.546670111922492,367.26184935964346,0.5078013711369974,0.1938594701409247,0.0234132798312139,0.1659802664569978,0.0870064197573308,0.0115625063771761,0.0103766862993591,9351.162249487807,3569.922142645128,431.15554809180395,3056.5266068056144,1602.2232198312465,212.92355493569787,191.0866782026978,367.26184935964346,15597.11824057227
599522,-24.0,4059.0,17352.0,16.543173963472317,196.60670150976748,0.4667182996373634,0.1019219198520124,0.0963914002106025,0.2718421052344807,0.0354108679557959,0.0113452208774322,0.0163701862323128,8098.495935307529,1768.5491532721192,1672.5835764543745,4717.004210028709,614.4493807689704,196.86227266520353,284.05547150309167,196.60670150976748,8867.164603470475
172289,5.0,4633.0,11621.0,0.0,224.7627614345665,0.6364247475756158,0.1489679895561734,0.112508839180022,0.0844475019474396,0.0045011279245752,0.0067917287165067,0.0063580650996669,7395.891991576232,1731.157006632291,1307.4652201110357,981.3644201311955,52.3076076114884,78.92667941452436,73.88707452322905,224.7627614345665,11621.0
57005,-3.0,4792.0,11030.0,8.58246047072986,128.6104085892492,0.4742950732428965,0.1354343342623621,0.0346851556289108,0.1265725873259577,0.1976770056762047,0.0159103921452209,0.015425451718447,5231.474657869148,1493.8407069138539,382.57726658688614,1396.0956382053134,2180.377372608538,175.49162536178653,170.1427324544704,128.6104085892492,6717.400202333454
441745,3.0,3531.0,7747.000000000001,3.223082619466681,155.50710204871012,0.4854865560391185,0.1604697860833858,0.0989208876442154,0.2257371031250625,0.0067011916183878,0.0131144405746175,0.0095700349152123,3761.0643496350513,1243.15943278799,766.3401165797368,1748.7853379098594,51.91413146765029,101.59757113156178,74.1390604881497,155.50710204871012,6112.5338844124535
265374,-5.0,3951.0,27428.0,16.761356961606023,446.8596965416032,0.5067992271384768,0.1401686639222558,0.0570401953528173,0.0291183004244304,0.2514882749904468,0.0107542345754242,0.0046311035961483,13900.489201954142,3844.546114059632,1564.4984781370729,798.656744041277,6897.820406437974,294.96714593473496,127.02190943515558,446.8596965416032,18682.43755748791
516905,-19.0,3702.0,29750.0,31.660685496710435,327.6802756544208,0.3930983117439667,0.1074274607626121,0.0230680768805483,0.1814506046290205,0.2704827127794613,0.0110044767132718,0.013468356491119,11694.67477438301,3195.96695768771,686.275287196312,5398.155487713359,8046.860705188973,327.38318221983604,400.68360561079027,327.6802756544208,12758.403518741168
324584,-3.0,4474.0,13667.0,1.9099887799596145,261.55709819835675,0.6585952726323934,0.1257195560814079,0.0749581800767426,0.0801460317645446,0.0377788302545099,0.0177633092748387,0.0050388199155624,9001.02159106692,1718.2091729646017,1024.4534471088411,1095.355816126031,516.3232730883868,242.7711478592205,68.86555178599133,261.55709819835675,12697.602442895568
506627,0.0,4169.0,7805.0,5.614176421426998,108.04978185708276,0.4466131895256613,0.1468896904394389,0.0853812607287614,0.2348830610168692,0.0630657190471863,0.0050493045778527,0.0181177746642299,3485.815944247787,1146.4740338798206,666.4007399879828,1833.2622912366642,492.2279371632891,39.40982223014032,141.40923125431436,108.04978185708276,5007.308512999594
36287,2.0,4638.0,24351.0,25.16005593562096,228.90218749894035,0.362228234009398,0.1765250792443491,0.0962098454712747,0.1325345234584633,0.2132545910489794,0.0066544693955851,0.0125932573719501,8820.619726362851,4298.562204679145,2342.8059470710105,3227.34818073704,5192.9625466336975,162.04298425189276,306.65841026435686,228.90218749894035,12160.187754864031
504869,-10.0,3722.0,9861.0,10.2810227195274,113.03283662834912,0.3735623252188055,0.1257496765553779,0.0907114489813643,0.2092694380479823,0.1831009548146656,0.0096319186041862,0.0079742377776181,3683.698088982641,1240.0175605125814,894.5055984052333,2063.6059285911533,1805.5585154274174,94.98034935588012,78.63395872509209,113.03283662834912,4532.100022367206
537815,-8.0,4855.0,13840.0,10.289543004401104,166.15565258552456,0.5250205228333543,0.0850772468780006,0.0315954921865471,0.1428351573143076,0.1985148439756209,0.0077759108521776,0.0091808259599916,7266.284036013623,1177.4690967915283,437.2816118618119,1976.838577230017,2747.4454406225937,107.61860619413798,127.06263128628375,166.15565258552456,8591.09820158897
275407,-13.0,4039.0,23128.0,13.661131866389766,361.7620796182706,0.5282911623579893,0.1545932790495824,0.0890764748992267,0.0531006514875834,0.1493356112408397,0.0138830702379743,0.0117197507268039,12218.318003015578,3575.4333578587416,2060.160711469315,1228.1118676048288,3453.8340167781403,321.08764846386964,271.0543948095206,361.7620796182706,16127.726216170417
53061,3.0,3968.0,21271.0,9.695587616674352,395.4955290654625,0.5659447790389053,0.0217633024806126,0.1374029642851482,0.2231507653051956,0.0212007897819468,0.0183086686389121,0.0122287304692791,12038.211394936554,462.9272070651106,2922.6984533093873,4746.639928806815,450.9619994517904,389.4436906182993,260.11732581203574,395.4955290654625,16290.402060943625
441412,10.0,3727.0,9857.0,7.7622365007121426,144.28145141478691,0.3763600689039146,0.1506676343623455,0.0864877254142928,0.1948188697410501,0.1740849676760621,0.0050112445827624,0.0125694893195722,3709.781199185886,1485.1308719096396,852.509509408684,1920.3295990375307,1715.955526382944,49.39583785228898,123.89745622302317,144.2814514147869,5936.141900728397
400255,-25.0,3744.0,13064.0,13.099257135051817,148.8134204368098,0.4152914570398511,0.2095737139024253,0.1176397714825094,0.1331839611626694,0.0926934461427703,0.0179707097397938,0.0136469405299802,5425.367594768615,2737.870998421284,1536.8459746475028,1739.915268629113,1210.947180409151,234.7693520406662,178.28363108366133,148.8134204368098,6516.687538880771
335608,3.0,4534.0,11254.0,2.640172541189439,182.4099472961254,0.4987690998776481,0.2861718373210557,0.0739110143366791,0.0712814724369801,0.0426709873917143,0.0066273596824928,0.0205682289534296,5613.1474500230515,3220.5778572111612,831.7945553449865,802.2016908057741,480.2192921063527,74.58430586677397,231.47484864189673,182.4099472961254,9993.85667379499
168948,9.0,4278.0,9564.0,4.419629289999015,171.07901504035206,0.5787102701464878,0.0360968767521192,0.0324450497505925,0.1394009234614145,0.1911805397926713,0.0097060466980873,0.0124602933986271,5534.785023681009,345.230529257268,310.3044558146667,1333.2304319849682,1828.4506825771084,92.82863062050693,119.1702460644696,171.07901504035206,7258.852895579355
608651,-5.0,3753.0,29995.0,33.134932136882526,319.450942893217,0.3414806558520102,0.1273007870366489,0.0678695301051751,0.2223061308750531,0.2248191654854398,0.0125407727898887,0.0036829578557841,10242.712272281045,3818.387107164284,2035.7465555047272,6668.072395597218,6743.450868735767,376.16047983271153,110.47032088424407,319.450942893217,12837.711289793577
561319,-25.0,3892.0,18988.0,13.17109888785682,280.41454815496843,0.5422027205522024,0.1289539471521095,0.0960646202201557,0.1158235472534973,0.1005988536338157,0.0101964342243584,0.0061598769638609,10295.34525784522,2448.5775485242552,1824.0750087403164,2199.257515249407,1910.1710327988924,193.60989305211731,116.96374378979077,280.4145481549684,12220.955692124608
379569,-22.0,3793.0,9732.0,11.020688979816567,94.90448642491656,0.3731104666042531,0.1511253173004833,0.0728484622534827,0.1052989237462784,0.2676247856736156,0.0161553263145611,0.0138367181073255,3631.1110609925913,1470.7515879683033,708.9612346508936,1024.7691258987813,2604.524414175627,157.22363569330864,134.65894062049176,94.90448642491656,3973.676246537725
432112,-5.0,4612.0,15376.0,15.55862288847567,147.54526515007456,0.3896323100313891,0.1827574204480139,0.027127552457297,0.0935644558588903,0.2924314716133097,0.0105455105966847,0.0039412789944152,5990.986399042638,2810.078096808662,417.1132465833987,1438.6470732862972,4496.42630752625,162.14777093462394,60.60110581812811,147.54526515007456,7630.027752772739
210517,-8.0,4466.0,19186.0,18.745419643650862,199.6766117738436,0.4225896636843734,0.1176413128287173,0.0334742830654579,0.2348792059987404,0.1689581595114203,0.0122804053819115,0.0101769695293789,8107.805287448388,2257.0662279317703,642.2375948938752,4506.392446291833,3241.6312483861097,235.61185765735405,195.25533739066356,199.67661177384363,9648.806135261726
176569,9.0,4132.0,27719.0,25.10474987973285,336.34797440519503,0.3725795828610621,0.1412636637987939,0.0526087824008067,0.1552592219449645,0.2577941307503908,0.0076690756463796,0.0128255425976022,10327.53345732578,3915.6874968387683,1458.2628393679609,4303.630373092471,7145.795510270083,212.57910784199612,355.51121526293537,336.34797440519503,15041.373585441606
539760,-25.0,4702.0,29492.0,25.50641191573714,314.30440085720807,0.5373143965862933,0.0561305152670734,0.0762339853392837,0.2674579109028662,0.0374120052421088,0.0054370799064979,0.0200141067558764,15846.476184122963,1655.4011562565286,2248.292695626155,7887.86870834733,1103.3548586002728,160.35036060243607,590.2560364443068,314.30440085720807,16523.458886826065
553112,-17.0,4704.0,25702.0,13.095348111433092,332.5665898343866,0.5360116967627346,0.2355625416104248,0.1389101517090083,0.0494903096391863,0.0041158297868176,0.0133877636806459,0.0225217068111821,13776.572630195806,6054.428444471138,3570.2687192249314,1271.9999383463662,105.78505718078597,344.0923021199609,578.8529084610024,332.5665898343866,19705.609940128463
598127,-11.0,4469.0,27129.0,21.602609109636056,339.6133664325112,0.5103221246144565,0.0627554477664929,0.0859319639705589,0.0441737412611022,0.2769947332332548,0.0072380621354826,0.0125839270186518,13844.52891866559,1702.492542457186,2331.2482505572925,1198.3894266724415,7514.590117884969,196.36138767350747,341.3893560890047,339.6133664325112,15857.80710555046
138602,6.0,4268.0,27836.0,21.794828782287983,354.07559357010336,0.3963625600955644,0.1962095717219274,0.0499221025273281,0.1576113816175385,0.1822032702429231,0.006611137652317,0.0110799761424013,11033.148222820131,5461.689638451571,1389.631645950705,4387.270418705802,5071.810230482008,184.027627689896,308.4222158998826,354.07559357010336,17068.20675603434
477164,2.0,3513.0,18706.0,15.221136004675206,282.35370773706165,0.3804877926234648,0.1774382297513714,0.0489431054717481,0.2094659781195494,0.1572377669193317,0.016074843737816,0.0103522833767182,7117.404648814533,3319.1595257291538,915.52973095452,3918.270586704291,2941.2896679930186,300.6960269595861,193.64981284489065,282.35370773706165,10859.728199691775
106367,-12.0,3554.0,27344.0,19.33855691876615,446.01583531920033,0.4674271455462869,0.1581700173137393,0.1144544913259681,0.0330807221226795,0.2058804030886217,0.0149281766664599,0.0060590439362442,12781.327867817668,4325.0009534268875,3129.643610817272,904.5592657225482,5629.593742055272,408.1960627676795,165.6784973926614,446.01583531920033,17274.413014760026
332994,-18.0,4434.0,19373.0,8.672670377800884,317.2085203286653,0.6718817940705665,0.0180286013598071,0.0864762488655938,0.1803285689419767,0.0114122117227735,0.01506327487094,0.0168093001683424,13016.365996529084,349.26809414354295,1675.3043692731487,3493.505366112915,221.088777705291,291.82082407472063,325.6465721612973,317.2085203286653,14845.40865982908
87803,8.0,4416.0,9724.0,11.155576727644942,86.55019044841548,0.3224464705115911,0.1224859840337439,0.0851794047183589,0.1546174903266929,0.2926886428519763,0.0126800344852133,0.0099019730724233,3135.4694792547116,1191.0537087441257,828.2845314813219,1503.5004759367616,2846.104363092618,123.30065533421413,96.28678615624416,86.55019044841548,4166.882270535593
615398,-9.0,4407.0,17750.0,11.966774920567872,246.4862816853783,0.5303355446686727,0.0862730533283855,0.1001853777446514,0.0976081607835119,0.1642518464765672,0.0108338748930315,0.0105121421051795,9413.455917868941,1531.3466965788427,1778.2904549675625,1732.5448539073361,2915.470274959068,192.30127935130912,186.5905223669361,246.4862816853783,11626.722883099916
11203,-4.0,4452.0,26524.0,16.10443113352338,379.8091386289846,0.5140426956938647,0.1527462706191037,0.0314926254042191,0.0898159195812084,0.1910030098092336,0.0073877372935013,0.0135117415988689,13634.468460584068,4051.4420819011066,835.3103962215074,2382.2774509719716,5066.163832180112,195.9523439728285,358.3854341683987,379.8091386289846,18325.97398678335
534545,-12.0,3735.0,18445.0,9.35885756678213,323.5114525016813,0.5127824899776717,0.1952431536193787,0.1024910875037687,0.1077614805026097,0.0619952019204604,0.0124557620326804,0.00727082444343,9458.273027638155,3601.25996850944,1890.4481090070137,1987.660507870636,1143.501499422892,229.74653069278997,134.11035685906634,323.5114525016813,13730.459371492288
307187,-4.0,4536.0,12354.0,8.19301129692345,160.3290974177617,0.4708241538659374,0.1967994851131792,0.0749911170737665,0.0921624838021215,0.1566681761447,0.0041933543124825,0.0043612296878126,5816.56159685979,2431.260839088216,926.4402603293114,1138.575324891409,1935.4786480916237,51.8046991764088,53.87863156323686,160.3290974177617,8362.361650506653
324843,-25.0,4486.0,8586.0,9.167020648945863,76.84199369048868,0.4394431984221325,0.1498199731294814,0.0342996403052324,0.1574263761220777,0.2116343735381547,0.0025706037703703,0.0048058347125508,3773.0593016524294,1286.3542892897271,294.4967116607254,1351.662865384159,1817.0927311985963,22.071203972399395,41.262896841961165,76.84199369048868,3966.784446601659
113495,-7.0,3638.0,6055.0,3.241539076328176,105.97006863146912,0.4688067957473225,0.215254791545487,0.0950985375373249,0.1845941839236662,0.015619196144934,0.0158024045794205,0.0048240905218444,2838.6251482500375,1303.3677628079238,575.8216447885023,1117.717783657799,94.57423265757538,95.68355972839113,29.20986810976784,105.97006863146912,4436.267705410862
464728,-9.0,4614.0,20109.0,22.71172724652954,169.76431213409438,0.376256618706051,0.1340760362786806,0.0464112875962075,0.0712386301862703,0.3419051570779383,0.0131516288202513,0.0169606413346007,7566.144345559979,2696.135013527988,933.2845822721366,1432.5376144157094,6875.370803680261,264.4661039464334,341.0615365974855,169.76431213409438,8543.88399304152
70964,-12.0,4370.0,29790.0,35.916881467910535,242.3140372736355,0.3595140205928591,0.1063511735671183,0.091938787135805,0.1896671136559996,0.2442642769328764,0.0027622880666839,0.0055023400486576,10709.922673461273,3168.2014605644545,2738.856468775631,5650.183315812228,7276.6328098303875,82.28856150651339,163.91471004950992,242.3140372736355,11538.913771099596
277671,4.0,3623.0,9519.0,5.297015612634239,177.83260344112597,0.4817042657979251,0.1387564413633626,0.069818848502141,0.0367037973943402,0.2439179294259033,0.0141140725442413,0.0149846449720863,4585.342906130449,1320.8225653378486,664.6056188918801,349.38344739672436,2321.8547702051733,134.35185654863292,142.6388354892895,177.83260344112597,6734.722889991388
168108,1.0,4405.0,13405.0,10.556683200006184,164.70336028777808,0.4211275842190807,0.180615844535902,0.0766098384852358,0.1479725573744554,0.159621224932696,0.0056500139799635,0.0084029364726662,5645.215266456777,2421.1553960037663,1026.9548848945858,1983.5721316045745,2139.72252022279,75.73843740141072,112.6413634160904,164.70336028777808,8222.110949159594
432739,-14.0,3637.0,22240.0,15.413032721775936,365.3717618958596,0.5036440660087923,0.1199518772035186,0.0546537828328019,0.1779630226139079,0.1183881469519389,0.0113092175968996,0.0140898867921404,11201.044028035541,2667.7297490062538,1215.5001302015144,3957.8976229333116,2632.952388211121,251.51699935504712,313.3590822572025,365.3717618958596,14094.355682172283
297404,-10.0,4029.0,13966.0,15.57178718364089,137.29165152184902,0.3658489338536134,0.1197477890648498,0.104648748268275,0.2503985377016138,0.1425019750242828,0.0060076489743916,0.0108463671129732,5109.446210199565,1672.3976220796924,1461.5244183147286,3497.0659775407385,1990.1825831891335,83.9028255763531,151.48036309978372,137.29165152184902,6044.404501201687
500134,4.0,4736.0,11642.0,4.81149101133273,168.01094942474003,0.4916868532945543,0.2299847344364421,0.0777101967308116,0.0685509173331151,0.1080554014452055,0.0122032167242598,0.0118086800356113,5724.218346055201,2677.482278309059,904.7021103401087,798.0697795921259,1257.9809836250824,142.0698491038326,137.47665297458676,168.01094942474003,9337.575392490986
102480,-17.0,4695.0,27381.0,29.022706671577154,243.40093415295644,0.4296485174993898,0.1358311748301574,0.0962419638327559,0.1827623795568306,0.1401188650483902,0.0054934073624349,0.0099036918700409,11764.206057650792,3719.1933980245394,2635.2012117046893,5004.216714645579,3836.594643889972,150.41498699083002,271.1729870935899,243.40093415295644,13104.951096805982
